Close,1,2,3,4,5,6,7,8,9,10,11,1P,2P,3P,4P,5P,6P,7P,8P,9P,10P
1417.08,1404.64,1420.94,1422,1424.94,1410.71,1420.07,1394.39,1396.06,1381.46,1373.46,1365.28,-1.147127958,-0.07454289733,-0.2063244768,1.008711925,-0.6591224376,1.841665531,-0.1196223658,1.056852895,0.5824705488,0.5991444978
1416.62,1417.08,1404.64,1420.94,1422,1424.94,1410.71,1420.07,1394.39,1396.06,1381.46,1373.46,0.8856361772,-1.147127958,-0.07454289733,-0.2063244768,1.008711925,-0.6591224376,1.841665531,-0.1196223658,1.056852895,0.5824705488
1407.83,1416.62,1417.08,1404.64,1420.94,1422,1424.94,1410.71,1420.07,1394.39,1396.06,1381.46,-0.03246111723,0.8856361772,-1.147127958,-0.07454289733,-0.2063244768,1.008711925,-0.6591224376,1.841665531,-0.1196223658,1.056852895
1388.91,1407.83,1416.62,1417.08,1404.64,1420.94,1422,1424.94,1410.71,1420.07,1394.39,1396.06,-0.6204910279,-0.03246111723,0.8856361772,-1.147127958,-0.07454289733,-0.2063244768,1.008711925,-0.6591224376,1.841665531,-0.1196223658
1397.72,1388.91,1407.83,1416.62,1417.08,1404.64,1420.94,1422,1424.94,1410.71,1420.07,1394.39,-1.343912262,-0.6204910279,-0.03246111723,0.8856361772,-1.147127958,-0.07454289733,-0.2063244768,1.008711925,-0.6591224376,1.841665531
1409.04,1397.72,1388.91,1407.83,1416.62,1417.08,1404.64,1420.94,1422,1424.94,1410.71,1420.07,0.6343103585,-1.343912262,-0.6204910279,-0.03246111723,0.8856361772,-1.147127958,-0.07454289733,-0.2063244768,1.008711925,-0.6591224376
1433.3,1409.04,1397.72,1388.91,1407.83,1416.62,1417.08,1404.64,1420.94,1422,1424.94,1410.71,0.8098903929,0.6343103585,-1.343912262,-0.6204910279,-0.03246111723,0.8856361772,-1.147127958,-0.07454289733,-0.2063244768,1.008711925
1423.33,1433.3,1409.04,1397.72,1388.91,1407.83,1416.62,1417.08,1404.64,1420.94,1422,1424.94,1.721739624,0.8098903929,0.6343103585,-1.343912262,-0.6204910279,-0.03246111723,0.8856361772,-1.147127958,-0.07454289733,-0.2063244768
1409.17,1423.33,1433.3,1409.04,1397.72,1388.91,1407.83,1416.62,1417.08,1404.64,1420.94,1422,-0.695597572,1.721739624,0.8098903929,0.6343103585,-1.343912262,-0.6204910279,-0.03246111723,0.8856361772,-1.147127958,-0.07454289733
1403.88,1409.17,1423.33,1433.3,1409.04,1397.72,1388.91,1407.83,1416.62,1417.08,1404.64,1420.94,-0.994850105,-0.695597572,1.721739624,0.8098903929,0.6343103585,-1.343912262,-0.6204910279,-0.03246111723,0.8856361772,-1.147127958
1408.11,1403.88,1409.17,1423.33,1433.3,1409.04,1397.72,1388.91,1407.83,1416.62,1417.08,1404.64,-0.3753982841,-0.994850105,-0.695597572,1.721739624,0.8098903929,0.6343103585,-1.343912262,-0.6204910279,-0.03246111723,0.8856361772
1417.04,1408.11,1403.88,1409.17,1423.33,1433.3,1409.04,1397.72,1388.91,1407.83,1416.62,1417.08,0.3013078041,-0.3753982841,-0.994850105,-0.695597572,1.721739624,0.8098903929,0.6343103585,-1.343912262,-0.6204910279,-0.03246111723
1415.22,1417.04,1408.11,1403.88,1409.17,1423.33,1433.3,1409.04,1397.72,1388.91,1407.83,1416.62,0.634183409,0.3013078041,-0.3753982841,-0.994850105,-0.695597572,1.721739624,0.8098903929,0.6343103585,-1.343912262,-0.6204910279
1403.17,1415.22,1417.04,1408.11,1403.88,1409.17,1423.33,1433.3,1409.04,1397.72,1388.91,1407.83,-0.1284367414,0.634183409,0.3013078041,-0.3753982841,-0.994850105,-0.695597572,1.721739624,0.8098903929,0.6343103585,-1.343912262
1413.32,1403.17,1415.22,1417.04,1408.11,1403.88,1409.17,1423.33,1433.3,1409.04,1397.72,1388.91,-0.8514577239,-0.1284367414,0.634183409,0.3013078041,-0.3753982841,-0.994850105,-0.695597572,1.721739624,0.8098903929,0.6343103585
1418.78,1413.32,1403.17,1415.22,1417.04,1408.11,1403.88,1409.17,1423.33,1433.3,1409.04,1397.72,0.7233621015,-0.8514577239,-0.1284367414,0.634183409,0.3013078041,-0.3753982841,-0.994850105,-0.695597572,1.721739624,0.8098903929
1421.03,1418.78,1413.32,1403.17,1415.22,1417.04,1408.11,1403.88,1409.17,1423.33,1433.3,1409.04,0.3863243993,0.7233621015,-0.8514577239,-0.1284367414,0.634183409,0.3013078041,-0.3753982841,-0.994850105,-0.695597572,1.721739624
1418.09,1421.03,1418.78,1413.32,1403.17,1415.22,1417.04,1408.11,1403.88,1409.17,1423.33,1433.3,0.158586955,0.3863243993,0.7233621015,-0.8514577239,-0.1284367414,0.634183409,0.3013078041,-0.3753982841,-0.994850105,-0.695597572
1433.43,1418.09,1421.03,1418.78,1413.32,1403.17,1415.22,1417.04,1408.11,1403.88,1409.17,1423.33,-0.2068921838,0.158586955,0.3863243993,0.7233621015,-0.8514577239,-0.1284367414,0.634183409,0.3013078041,-0.3753982841,-0.994850105
1436.13,1433.43,1418.09,1421.03,1418.78,1413.32,1403.17,1415.22,1417.04,1408.11,1403.88,1409.17,1.081736702,-0.2068921838,0.158586955,0.3863243993,0.7233621015,-0.8514577239,-0.1284367414,0.634183409,0.3013078041,-0.3753982841
1458.34,1436.13,1433.43,1418.09,1421.03,1418.78,1413.32,1403.17,1415.22,1417.04,1408.11,1403.88,0.1883593897,1.081736702,-0.2068921838,0.158586955,0.3863243993,0.7233621015,-0.8514577239,-0.1284367414,0.634183409,0.3013078041
1457.1,1458.34,1436.13,1433.43,1418.09,1421.03,1418.78,1413.32,1403.17,1415.22,1417.04,1408.11,1.546517377,0.1883593897,1.081736702,-0.2068921838,0.158586955,0.3863243993,0.7233621015,-0.8514577239,-0.1284367414,0.634183409
1457.66,1457.1,1458.34,1436.13,1433.43,1418.09,1421.03,1418.78,1413.32,1403.17,1415.22,1417.04,-0.08502818273,1.546517377,0.1883593897,1.081736702,-0.2068921838,0.158586955,0.3863243993,0.7233621015,-0.8514577239,-0.1284367414
1463.46,1457.66,1457.1,1458.34,1436.13,1433.43,1418.09,1421.03,1418.78,1413.32,1403.17,1415.22,0.03843250292,-0.08502818273,1.546517377,0.1883593897,1.081736702,-0.2068921838,0.158586955,0.3863243993,0.7233621015,-0.8514577239
1464.47,1463.46,1457.66,1457.1,1458.34,1436.13,1433.43,1418.09,1421.03,1418.78,1413.32,1403.17,0.3978980009,0.03843250292,-0.08502818273,1.546517377,0.1883593897,1.081736702,-0.2068921838,0.158586955,0.3863243993,0.7233621015
1469.25,1464.47,1463.46,1457.66,1457.1,1458.34,1436.13,1433.43,1418.09,1421.03,1418.78,1413.32,0.06901452722,0.3978980009,0.03843250292,-0.08502818273,1.546517377,0.1883593897,1.081736702,-0.2068921838,0.158586955,0.3863243993
1455.22,1469.25,1464.47,1463.46,1457.66,1457.1,1458.34,1436.13,1433.43,1418.09,1421.03,1418.78,0.326397946,0.06901452722,0.3978980009,0.03843250292,-0.08502818273,1.546517377,0.1883593897,1.081736702,-0.2068921838,0.158586955
1399.42,1455.22,1469.25,1464.47,1463.46,1457.66,1457.1,1458.34,1436.13,1433.43,1418.09,1421.03,-0.9549089672,0.326397946,0.06901452722,0.3978980009,0.03843250292,-0.08502818273,1.546517377,0.1883593897,1.081736702,-0.2068921838
1402.11,1399.42,1455.22,1469.25,1464.47,1463.46,1457.66,1457.1,1458.34,1436.13,1433.43,1418.09,-3.834471764,-0.9549089672,0.326397946,0.06901452722,0.3978980009,0.03843250292,-0.08502818273,1.546517377,0.1883593897,1.081736702
1403.45,1402.11,1399.42,1455.22,1469.25,1464.47,1463.46,1457.66,1457.1,1458.34,1436.13,1433.43,0.1922224922,-3.834471764,-0.9549089672,0.326397946,0.06901452722,0.3978980009,0.03843250292,-0.08502818273,1.546517377,0.1883593897
1441.47,1403.45,1402.11,1399.42,1455.22,1469.25,1464.47,1463.46,1457.66,1457.1,1458.34,1436.13,0.0955702477,0.1922224922,-3.834471764,-0.9549089672,0.326397946,0.06901452722,0.3978980009,0.03843250292,-0.08502818273,1.546517377
1457.6,1441.47,1403.45,1402.11,1399.42,1455.22,1469.25,1464.47,1463.46,1457.66,1457.1,1458.34,2.709038441,0.0955702477,0.1922224922,-3.834471764,-0.9549089672,0.326397946,0.06901452722,0.3978980009,0.03843250292,-0.08502818273
1438.56,1457.6,1441.47,1403.45,1402.11,1399.42,1455.22,1469.25,1464.47,1463.46,1457.66,1457.1,1.11899658,2.709038441,0.0955702477,0.1922224922,-3.834471764,-0.9549089672,0.326397946,0.06901452722,0.3978980009,0.03843250292
1432.25,1438.56,1457.6,1441.47,1403.45,1402.11,1399.42,1455.22,1469.25,1464.47,1463.46,1457.66,-1.306256861,1.11899658,2.709038441,0.0955702477,0.1922224922,-3.834471764,-0.9549089672,0.326397946,0.06901452722,0.3978980009
1449.68,1432.25,1438.56,1457.6,1441.47,1403.45,1402.11,1399.42,1455.22,1469.25,1464.47,1463.46,-0.4386330775,-1.306256861,1.11899658,2.709038441,0.0955702477,0.1922224922,-3.834471764,-0.9549089672,0.326397946,0.06901452722
1465.15,1449.68,1432.25,1438.56,1457.6,1441.47,1403.45,1402.11,1399.42,1455.22,1469.25,1464.47,1.216966312,-0.4386330775,-1.306256861,1.11899658,2.709038441,0.0955702477,0.1922224922,-3.834471764,-0.9549089672,0.326397946
1455.14,1465.15,1449.68,1432.25,1438.56,1457.6,1441.47,1403.45,1402.11,1399.42,1455.22,1469.25,1.067132057,1.216966312,-0.4386330775,-1.306256861,1.11899658,2.709038441,0.0955702477,0.1922224922,-3.834471764,-0.9549089672
1455.9,1455.14,1465.15,1449.68,1432.25,1438.56,1457.6,1441.47,1403.45,1402.11,1399.42,1455.22,-0.6832064976,1.067132057,1.216966312,-0.4386330775,-1.306256861,1.11899658,2.709038441,0.0955702477,0.1922224922,-3.834471764
1445.57,1455.9,1455.14,1465.15,1449.68,1432.25,1438.56,1457.6,1441.47,1403.45,1402.11,1399.42,0.05222865154,-0.6832064976,1.067132057,1.216966312,-0.4386330775,-1.306256861,1.11899658,2.709038441,0.0955702477,0.1922224922
1441.36,1445.57,1455.9,1455.14,1465.15,1449.68,1432.25,1438.56,1457.6,1441.47,1403.45,1402.11,-0.7095267532,0.05222865154,-0.6832064976,1.067132057,1.216966312,-0.4386330775,-1.306256861,1.11899658,2.709038441,0.0955702477
1401.53,1441.36,1445.57,1455.9,1455.14,1465.15,1449.68,1432.25,1438.56,1457.6,1441.47,1403.45,-0.2912345995,-0.7095267532,0.05222865154,-0.6832064976,1.067132057,1.216966312,-0.4386330775,-1.306256861,1.11899658,2.709038441
1410.03,1401.53,1441.36,1445.57,1455.9,1455.14,1465.15,1449.68,1432.25,1438.56,1457.6,1441.47,-2.76336238,-0.2912345995,-0.7095267532,0.05222865154,-0.6832064976,1.067132057,1.216966312,-0.4386330775,-1.306256861,1.11899658
1404.09,1410.03,1401.53,1441.36,1445.57,1455.9,1455.14,1465.15,1449.68,1432.25,1438.56,1457.6,0.6064800611,-2.76336238,-0.2912345995,-0.7095267532,0.05222865154,-0.6832064976,1.067132057,1.216966312,-0.4386330775,-1.306256861
1398.56,1404.09,1410.03,1401.53,1441.36,1445.57,1455.9,1455.14,1465.15,1449.68,1432.25,1438.56,-0.4212676326,0.6064800611,-2.76336238,-0.2912345995,-0.7095267532,0.05222865154,-0.6832064976,1.067132057,1.216966312,-0.4386330775
1360.16,1398.56,1404.09,1410.03,1401.53,1441.36,1445.57,1455.9,1455.14,1465.15,1449.68,1432.25,-0.3938493971,-0.4212676326,0.6064800611,-2.76336238,-0.2912345995,-0.7095267532,0.05222865154,-0.6832064976,1.067132057,1.216966312
1394.46,1360.16,1398.56,1404.09,1410.03,1401.53,1441.36,1445.57,1455.9,1455.14,1465.15,1449.68,-2.745681272,-0.3938493971,-0.4212676326,0.6064800611,-2.76336238,-0.2912345995,-0.7095267532,0.05222865154,-0.6832064976,1.067132057
1409.28,1394.46,1360.16,1398.56,1404.09,1410.03,1401.53,1441.36,1445.57,1455.9,1455.14,1465.15,2.521762146,-2.745681272,-0.3938493971,-0.4212676326,0.6064800611,-2.76336238,-0.2912345995,-0.7095267532,0.05222865154,-0.6832064976
1409.12,1409.28,1394.46,1360.16,1398.56,1404.09,1410.03,1401.53,1441.36,1445.57,1455.9,1455.14,1.062776989,2.521762146,-2.745681272,-0.3938493971,-0.4212676326,0.6064800611,-2.76336238,-0.2912345995,-0.7095267532,0.05222865154
1424.97,1409.12,1409.28,1394.46,1360.16,1398.56,1404.09,1410.03,1401.53,1441.36,1445.57,1455.9,-0.01135331517,1.062776989,2.521762146,-2.745681272,-0.3938493971,-0.4212676326,0.6064800611,-2.76336238,-0.2912345995,-0.7095267532
1424.37,1424.97,1409.12,1409.28,1394.46,1360.16,1398.56,1404.09,1410.03,1401.53,1441.36,1445.57,1.124815488,-0.01135331517,1.062776989,2.521762146,-2.745681272,-0.3938493971,-0.4212676326,0.6064800611,-2.76336238,-0.2912345995
1424.24,1424.37,1424.97,1409.12,1409.28,1394.46,1360.16,1398.56,1404.09,1410.03,1401.53,1441.36,-0.0421061496,1.124815488,-0.01135331517,1.062776989,2.521762146,-2.745681272,-0.3938493971,-0.4212676326,0.6064800611,-2.76336238
1441.72,1424.24,1424.37,1424.97,1409.12,1409.28,1394.46,1360.16,1398.56,1404.09,1410.03,1401.53,-0.009126842042,-0.0421061496,1.124815488,-0.01135331517,1.062776989,2.521762146,-2.745681272,-0.3938493971,-0.4212676326,0.6064800611
1411.7,1441.72,1424.24,1424.37,1424.97,1409.12,1409.28,1394.46,1360.16,1398.56,1404.09,1410.03,1.227321238,-0.009126842042,-0.0421061496,1.124815488,-0.01135331517,1.062776989,2.521762146,-2.745681272,-0.3938493971,-0.4212676326
1416.83,1411.7,1441.72,1424.24,1424.37,1424.97,1409.12,1409.28,1394.46,1360.16,1398.56,1404.09,-2.082235108,1.227321238,-0.009126842042,-0.0421061496,1.124815488,-0.01135331517,1.062776989,2.521762146,-2.745681272,-0.3938493971
1387.12,1416.83,1411.7,1441.72,1424.24,1424.37,1424.97,1409.12,1409.28,1394.46,1360.16,1398.56,0.3633916555,-2.082235108,1.227321238,-0.009126842042,-0.0421061496,1.124815488,-0.01135331517,1.062776989,2.521762146,-2.745681272
1389.94,1387.12,1416.83,1411.7,1441.72,1424.24,1424.37,1424.97,1409.12,1409.28,1394.46,1360.16,-2.096934706,0.3633916555,-2.082235108,1.227321238,-0.009126842042,-0.0421061496,1.124815488,-0.01135331517,1.062776989,2.521762146
1402.05,1389.94,1387.12,1416.83,1411.7,1441.72,1424.24,1424.37,1424.97,1409.12,1409.28,1394.46,0.2032989215,-2.096934706,0.3633916555,-2.082235108,1.227321238,-0.009126842042,-0.0421061496,1.124815488,-0.01135331517,1.062776989
1387.67,1402.05,1389.94,1387.12,1416.83,1411.7,1441.72,1424.24,1424.37,1424.97,1409.12,1409.28,0.87126063,0.2032989215,-2.096934706,0.3633916555,-2.082235108,1.227321238,-0.009126842042,-0.0421061496,1.124815488,-0.01135331517
1388.26,1387.67,1402.05,1389.94,1387.12,1416.83,1411.7,1441.72,1424.24,1424.37,1424.97,1409.12,-1.025641026,0.87126063,0.2032989215,-2.096934706,0.3633916555,-2.082235108,1.227321238,-0.009126842042,-0.0421061496,1.124815488
1346.09,1388.26,1387.67,1402.05,1389.94,1387.12,1416.83,1411.7,1441.72,1424.24,1424.37,1424.97,0.04251731319,-1.025641026,0.87126063,0.2032989215,-2.096934706,0.3633916555,-2.082235108,1.227321238,-0.009126842042,-0.0421061496
1352.17,1346.09,1388.26,1387.67,1402.05,1389.94,1387.12,1416.83,1411.7,1441.72,1424.24,1424.37,-3.037615432,0.04251731319,-1.025641026,0.87126063,0.2032989215,-2.096934706,0.3633916555,-2.082235108,1.227321238,-0.009126842042
1360.69,1352.17,1346.09,1388.26,1387.67,1402.05,1389.94,1387.12,1416.83,1411.7,1441.72,1424.24,0.4516785653,-3.037615432,0.04251731319,-1.025641026,0.87126063,0.2032989215,-2.096934706,0.3633916555,-2.082235108,1.227321238
1353.43,1360.69,1352.17,1346.09,1388.26,1387.67,1402.05,1389.94,1387.12,1416.83,1411.7,1441.72,0.6300982865,0.4516785653,-3.037615432,0.04251731319,-1.025641026,0.87126063,0.2032989215,-2.096934706,0.3633916555,-2.082235108
1333.36,1353.43,1360.69,1352.17,1346.09,1388.26,1387.67,1402.05,1389.94,1387.12,1416.83,1411.7,-0.5335528298,0.6300982865,0.4516785653,-3.037615432,0.04251731319,-1.025641026,0.87126063,0.2032989215,-2.096934706,0.3633916555
1348.05,1333.36,1353.43,1360.69,1352.17,1346.09,1388.26,1387.67,1402.05,1389.94,1387.12,1416.83,-1.482899005,-0.5335528298,0.6300982865,0.4516785653,-3.037615432,0.04251731319,-1.025641026,0.87126063,0.2032989215,-2.096934706
1366.42,1348.05,1333.36,1353.43,1360.69,1352.17,1346.09,1388.26,1387.67,1402.05,1389.94,1387.12,1.101727965,-1.482899005,-0.5335528298,0.6300982865,0.4516785653,-3.037615432,0.04251731319,-1.025641026,0.87126063,0.2032989215
1379.19,1366.42,1348.05,1333.36,1353.43,1360.69,1352.17,1346.09,1388.26,1387.67,1402.05,1389.94,1.362709098,1.101727965,-1.482899005,-0.5335528298,0.6300982865,0.4516785653,-3.037615432,0.04251731319,-1.025641026,0.87126063
1381.76,1379.19,1366.42,1348.05,1333.36,1353.43,1360.69,1352.17,1346.09,1388.26,1387.67,1402.05,0.9345589204,1.362709098,1.101727965,-1.482899005,-0.5335528298,0.6300982865,0.4516785653,-3.037615432,0.04251731319,-1.025641026
1409.17,1381.76,1379.19,1366.42,1348.05,1333.36,1353.43,1360.69,1352.17,1346.09,1388.26,1387.67,0.1863412583,0.9345589204,1.362709098,1.101727965,-1.482899005,-0.5335528298,0.6300982865,0.4516785653,-3.037615432,0.04251731319
1391.28,1409.17,1381.76,1379.19,1366.42,1348.05,1333.36,1353.43,1360.69,1352.17,1346.09,1388.26,1.983701945,0.1863412583,0.9345589204,1.362709098,1.101727965,-1.482899005,-0.5335528298,0.6300982865,0.4516785653,-3.037615432
1355.62,1391.28,1409.17,1381.76,1379.19,1366.42,1348.05,1333.36,1353.43,1360.69,1352.17,1346.09,-1.269541645,1.983701945,0.1863412583,0.9345589204,1.362709098,1.101727965,-1.482899005,-0.5335528298,0.6300982865,0.4516785653
1366.7,1355.62,1391.28,1409.17,1381.76,1379.19,1366.42,1348.05,1333.36,1353.43,1360.69,1352.17,-2.563107354,-1.269541645,1.983701945,0.1863412583,0.9345589204,1.362709098,1.101727965,-1.482899005,-0.5335528298,0.6300982865
1401.69,1366.7,1355.62,1391.28,1409.17,1381.76,1379.19,1366.42,1348.05,1333.36,1353.43,1360.69,0.8173381921,-2.563107354,-1.269541645,1.983701945,0.1863412583,0.9345589204,1.362709098,1.101727965,-1.482899005,-0.5335528298
1395.07,1401.69,1366.7,1355.62,1391.28,1409.17,1381.76,1379.19,1366.42,1348.05,1333.36,1353.43,2.560181459,0.8173381921,-2.563107354,-1.269541645,1.983701945,0.1863412583,0.9345589204,1.362709098,1.101727965,-1.482899005
1383.62,1395.07,1401.69,1366.7,1355.62,1391.28,1409.17,1381.76,1379.19,1366.42,1348.05,1333.36,-0.4722870249,2.560181459,0.8173381921,-2.563107354,-1.269541645,1.983701945,0.1863412583,0.9345589204,1.362709098,1.101727965
1359.15,1383.62,1395.07,1401.69,1366.7,1355.62,1391.28,1409.17,1381.76,1379.19,1366.42,1348.05,-0.820747346,-0.4722870249,2.560181459,0.8173381921,-2.563107354,-1.269541645,1.983701945,0.1863412583,0.9345589204,1.362709098
1392.15,1359.15,1383.62,1395.07,1401.69,1366.7,1355.62,1391.28,1409.17,1381.76,1379.19,1366.42,-1.768549168,-0.820747346,-0.4722870249,2.560181459,0.8173381921,-2.563107354,-1.269541645,1.983701945,0.1863412583,0.9345589204
1458.47,1392.15,1359.15,1383.62,1395.07,1401.69,1366.7,1355.62,1391.28,1409.17,1381.76,1379.19,2.427988081,-1.768549168,-0.820747346,-0.4722870249,2.560181459,0.8173381921,-2.563107354,-1.269541645,1.983701945,0.1863412583
1464.47,1458.47,1392.15,1359.15,1383.62,1395.07,1401.69,1366.7,1355.62,1391.28,1409.17,1381.76,4.76385447,2.427988081,-1.768549168,-0.820747346,-0.4722870249,2.560181459,0.8173381921,-2.563107354,-1.269541645,1.983701945
1456.63,1464.47,1458.47,1392.15,1359.15,1383.62,1395.07,1401.69,1366.7,1355.62,1391.28,1409.17,0.4113900183,4.76385447,2.427988081,-1.768549168,-0.820747346,-0.4722870249,2.560181459,0.8173381921,-2.563107354,-1.269541645
1493.87,1456.63,1464.47,1458.47,1392.15,1359.15,1383.62,1395.07,1401.69,1366.7,1355.62,1391.28,-0.5353472587,0.4113900183,4.76385447,2.427988081,-1.768549168,-0.820747346,-0.4722870249,2.560181459,0.8173381921,-2.563107354
1500.64,1493.87,1456.63,1464.47,1458.47,1392.15,1359.15,1383.62,1395.07,1401.69,1366.7,1355.62,2.556586093,-0.5353472587,0.4113900183,4.76385447,2.427988081,-1.768549168,-0.820747346,-0.4722870249,2.560181459,0.8173381921
1527.35,1500.64,1493.87,1456.63,1464.47,1458.47,1392.15,1359.15,1383.62,1395.07,1401.69,1366.7,0.4531853508,2.556586093,-0.5353472587,0.4113900183,4.76385447,2.427988081,-1.768549168,-0.820747346,-0.4722870249,2.560181459
1527.46,1527.35,1500.64,1493.87,1456.63,1464.47,1458.47,1392.15,1359.15,1383.62,1395.07,1401.69,1.77990724,0.4531853508,2.556586093,-0.5353472587,0.4113900183,4.76385447,2.427988081,-1.768549168,-0.820747346,-0.4722870249
1523.86,1527.46,1527.35,1500.64,1493.87,1456.63,1464.47,1458.47,1392.15,1359.15,1383.62,1395.07,0.007202016565,1.77990724,0.4531853508,2.556586093,-0.5353472587,0.4113900183,4.76385447,2.427988081,-1.768549168,-0.820747346
1507.73,1523.86,1527.46,1527.35,1500.64,1493.87,1456.63,1464.47,1458.47,1392.15,1359.15,1383.62,-0.2356853862,0.007202016565,1.77990724,0.4531853508,2.556586093,-0.5353472587,0.4113900183,4.76385447,2.427988081,-1.768549168
1508.52,1507.73,1523.86,1527.46,1527.35,1500.64,1493.87,1456.63,1464.47,1458.47,1392.15,1359.15,-1.058496187,-0.2356853862,0.007202016565,1.77990724,0.4531853508,2.556586093,-0.5353472587,0.4113900183,4.76385447,2.427988081
1487.92,1508.52,1507.73,1523.86,1527.46,1527.35,1500.64,1493.87,1456.63,1464.47,1458.47,1392.15,0.05239664927,-1.058496187,-0.2356853862,0.007202016565,1.77990724,0.4531853508,2.556586093,-0.5353472587,0.4113900183,4.76385447
1498.58,1487.92,1508.52,1507.73,1523.86,1527.46,1527.35,1500.64,1493.87,1456.63,1464.47,1458.47,-1.365576857,0.05239664927,-1.058496187,-0.2356853862,0.007202016565,1.77990724,0.4531853508,2.556586093,-0.5353472587,0.4113900183
1505.97,1498.58,1487.92,1508.52,1507.73,1523.86,1527.46,1527.35,1500.64,1493.87,1456.63,1464.47,0.7164363675,-1.365576857,0.05239664927,-1.058496187,-0.2356853862,0.007202016565,1.77990724,0.4531853508,2.556586093,-0.5353472587
1494.73,1505.97,1498.58,1487.92,1508.52,1507.73,1523.86,1527.46,1527.35,1500.64,1493.87,1456.63,0.4931334997,0.7164363675,-1.365576857,0.05239664927,-1.058496187,-0.2356853862,0.007202016565,1.77990724,0.4531853508,2.556586093
1487.37,1494.73,1505.97,1498.58,1487.92,1508.52,1507.73,1523.86,1527.46,1527.35,1500.64,1493.87,-0.7463628094,0.4931334997,0.7164363675,-1.365576857,0.05239664927,-1.058496187,-0.2356853862,0.007202016565,1.77990724,0.4531853508
1501.34,1487.37,1494.73,1505.97,1498.58,1487.92,1508.52,1507.73,1523.86,1527.46,1527.35,1500.64,-0.4923966201,-0.7463628094,0.4931334997,0.7164363675,-1.365576857,0.05239664927,-1.058496187,-0.2356853862,0.007202016565,1.77990724
1516.35,1501.34,1487.37,1494.73,1505.97,1498.58,1487.92,1508.52,1507.73,1523.86,1527.46,1527.35,0.9392417489,-0.4923966201,-0.7463628094,0.4931334997,0.7164363675,-1.365576857,0.05239664927,-1.058496187,-0.2356853862,0.007202016565
1504.46,1516.35,1501.34,1487.37,1494.73,1505.97,1498.58,1487.92,1508.52,1507.73,1523.86,1527.46,0.9997735356,0.9392417489,-0.4923966201,-0.7463628094,0.4931334997,0.7164363675,-1.365576857,0.05239664927,-1.058496187,-0.2356853862
1500.59,1504.46,1516.35,1501.34,1487.37,1494.73,1505.97,1498.58,1487.92,1508.52,1507.73,1523.86,-0.7841197613,0.9997735356,0.9392417489,-0.4923966201,-0.7463628094,0.4931334997,0.7164363675,-1.365576857,0.05239664927,-1.058496187
1467.17,1500.59,1504.46,1516.35,1501.34,1487.37,1494.73,1505.97,1498.58,1487.92,1508.52,1507.73,-0.2572351541,-0.7841197613,0.9997735356,0.9392417489,-0.4923966201,-0.7463628094,0.4931334997,0.7164363675,-1.365576857,0.05239664927
1440.51,1467.17,1500.59,1504.46,1516.35,1501.34,1487.37,1494.73,1505.97,1498.58,1487.92,1508.52,-2.227123998,-0.2572351541,-0.7841197613,0.9997735356,0.9392417489,-0.4923966201,-0.7463628094,0.4931334997,0.7164363675,-1.365576857
1356.56,1440.51,1467.17,1500.59,1504.46,1516.35,1501.34,1487.37,1494.73,1505.97,1498.58,1487.92,-1.817103676,-2.227123998,-0.2572351541,-0.7841197613,0.9997735356,0.9392417489,-0.4923966201,-0.7463628094,0.4931334997,0.7164363675
1401.44,1356.56,1440.51,1467.17,1500.59,1504.46,1516.35,1501.34,1487.37,1494.73,1505.97,1498.58,-5.8277971,-1.817103676,-2.227123998,-0.2572351541,-0.7841197613,0.9997735356,0.9392417489,-0.4923966201,-0.7463628094,0.4931334997
1441.61,1401.44,1356.56,1440.51,1467.17,1500.59,1504.46,1516.35,1501.34,1487.37,1494.73,1505.97,3.308368226,-5.8277971,-1.817103676,-2.227123998,-0.2572351541,-0.7841197613,0.9997735356,0.9392417489,-0.4923966201,-0.7463628094
1427.47,1441.61,1401.44,1356.56,1440.51,1467.17,1500.59,1504.46,1516.35,1501.34,1487.37,1494.73,2.866337481,3.308368226,-5.8277971,-1.817103676,-2.227123998,-0.2572351541,-0.7841197613,0.9997735356,0.9392417489,-0.4923966201
1434.54,1427.47,1441.61,1401.44,1356.56,1440.51,1467.17,1500.59,1504.46,1516.35,1501.34,1487.37,-0.9808478021,2.866337481,3.308368226,-5.8277971,-1.817103676,-2.227123998,-0.2572351541,-0.7841197613,0.9997735356,0.9392417489
1429.86,1434.54,1427.47,1441.61,1401.44,1356.56,1440.51,1467.17,1500.59,1504.46,1516.35,1501.34,0.4952818623,-0.9808478021,2.866337481,3.308368226,-5.8277971,-1.817103676,-2.227123998,-0.2572351541,-0.7841197613,0.9997735356
1477.44,1429.86,1434.54,1427.47,1441.61,1401.44,1356.56,1440.51,1467.17,1500.59,1504.46,1516.35,-0.3262369819,0.4952818623,-0.9808478021,2.866337481,3.308368226,-5.8277971,-1.817103676,-2.227123998,-0.2572351541,-0.7841197613
1460.99,1477.44,1429.86,1434.54,1427.47,1441.61,1401.44,1356.56,1440.51,1467.17,1500.59,1504.46,3.327598506,-0.3262369819,0.4952818623,-0.9808478021,2.866337481,3.308368226,-5.8277971,-1.817103676,-2.227123998,-0.2572351541
1464.92,1460.99,1477.44,1429.86,1434.54,1427.47,1441.61,1401.44,1356.56,1440.51,1467.17,1500.59,-1.113412389,3.327598506,-0.3262369819,0.4952818623,-0.9808478021,2.866337481,3.308368226,-5.8277971,-1.817103676,-2.227123998
